Amazon Customer,/gp/profile/amzn1.account.AHQW6SP5XXKJJQYS2O7RL3CGYJEA,Five Stars,/gp/customer-reviews/R3RR4X4Y2G55H3?ASIN=B01LZKSVRB,Received a good product
Arivazhagan T,/gp/profile/amzn1.account.AH6V4IS7LXB3TWT5VBYIXITDLEIA,Five Stars,/gp/customer-reviews/R2XMOF39MSRIAL?ASIN=B01LZKSVRB,Good
Sudheer Paladugu,/gp/profile/amzn1.account.AFNPJ7ZKOYWPBYH2FOK55J7VT7WA,Five Stars,/gp/customer-reviews/R1UPGZ6S23LJVO?ASIN=B01LZKSVRB,Excellent
jamshed,/gp/profile/amzn1.account.AFNGVRKLZCL5QVFBLBQHVFE6V5QA,Four Stars,/gp/customer-reviews/R2K60NL3M919YU?ASIN=B01LZKSVRB,Nice one
Prakash,/gp/profile/amzn1.account.AHGVTAPR2ITVNCFATL7MU67DISSA,One Star,/gp/customer-reviews/R2X79YAEAT6QER?ASIN=B01LZKSVRB,Worst product
Kartikey Katiyar,/gp/profile/amzn1.account.AH3JM7Z4C3RSNXITJBADJT6OKQ4Q,Three Stars,/gp/customer-reviews/R372B7IHZJDDBY?ASIN=B01LZKSVRB,It was good
Amazon Customer,/gp/profile/amzn1.account.AFHJ2BY42BNBFGQKGQHY53SGREWA,Four Stars,/gp/customer-reviews/R1848PBJNT5TOZ?ASIN=B01LZKSVRB,Superb phone
Amazon Customer,/gp/profile/amzn1.account.AFMSHWUOQNYAI3BHNY4HIM4MGU4A,Four Stars,/gp/customer-reviews/R1WNKUNIX5OJHV?ASIN=B01LZKSVRB,Good
Shridhar D.,/gp/profile/amzn1.account.AG5UQ2ENPKMXI4PWQHRPUSCQW2SQ,Have a security!,/gp/customer-reviews/R21JXLNQDF1MTC?ASIN=B01LZKSVRB,Handy and smoth as always
Dheeraj,/gp/profile/amzn1.account.AGYCRRFRVADF7CGAD4E3GNPSX4KQ,Five Stars,/gp/customer-reviews/RNNRAYXZLRG75?ASIN=B01LZKSVRB,Good
Arjun,/gp/profile/amzn1.account.AHHOPM3KGXGW4FXKNXN5N5ZWZUWA,Good,/gp/customer-reviews/R3BXKSGN9HKHHP?ASIN=B01LZKSVRB,Nice
Amazon Customer,/gp/profile/amzn1.account.AFHTCY2WCYNDZJDWKI6T2SFV4PPA,Great!!!,/gp/customer-reviews/R24SHUNR42QMF3?ASIN=B01LZKSVRB,Excellent
Bhushan Mayekar,/gp/profile/amzn1.account.AEO7HGMJJEAYRCBY7NYMW6UZ342Q,Five Stars,/gp/customer-reviews/R1ZQV67WC85ZXP?ASIN=B01LZKSVRB,Got a genuine product... Thank You
Meenu munjal,/gp/profile/amzn1.account.AGVCZZIHIDYKSH52NH6VTO7VV2LA,Delhivery awsome,/gp/customer-reviews/R5NOVWYTK2KPN?ASIN=B01LZKSVRB,Amazing discount products
Naveed,/gp/profile/amzn1.account.AFD6TCTMXJ7BTF62BKBQTGBLORZA,Five Stars,/gp/customer-reviews/R2GS779ZJ6VWHZ?ASIN=B01LZKSVRB,Nice phone
Shivam,/gp/profile/amzn1.account.AGAHEIQI3PSRIKTPAHIUGGCQXD4A,Five Stars,/gp/customer-reviews/R22TC7W2IRN8DA?ASIN=B01LZKSVRB,Best
ABHIRAJPARA,/gp/profile/amzn1.account.AEBVFO5KPY5SYW6HKP3IVWH5C4OQ,Five Stars,/gp/customer-reviews/R133ZFTLMXL97L?ASIN=B01LZKSVRB,Excellent
vaibhav tandon,/gp/profile/amzn1.account.AFPR7BEABT3BS3SMDYVMQ2JWS46A,Five Stars,/gp/customer-reviews/R1XEXOUYZYEDCH?ASIN=B01LZKSVRB,Nice phone
Pareshnath Dan,/gp/profile/amzn1.account.AE5CCQ4U37NTR4D7E4X25RRZP6QQ,Five Stars,/gp/customer-reviews/R2SX9H6A8H7BD1?ASIN=B01LZKSVRB,Very good
JENSON,/gp/profile/amzn1.account.AGX7NUUW3EZTEOW4PWJQX7KMG3CA,Five Stars,/gp/customer-reviews/R1LLPW7AWNO7JY?ASIN=B01LZKSVRB,Excellent
Rahul,/gp/profile/amzn1.account.AG5UJRBXSZVQJAJ6M3SJB3LLOVPA,Five Stars,/gp/customer-reviews/R3HB9OZUVB56AU?ASIN=B01LZKSVRB,Superb
Mukesh dhakane,/gp/profile/amzn1.account.AHYH5WHPXVKG4LTSKHCHYKMTLYIA,Five Stars,/gp/customer-reviews/R1VJ3STB85M7SL?ASIN=B01LZKSVRB,Best
Prashant Kamble,/gp/profile/amzn1.account.AGOU7HFZSD25OUORVPXH4P6TVCKQ,zakasss,/gp/customer-reviews/R27WD7HDICJEJR?ASIN=B01LZKSVRB,zakasss
Manish,/gp/profile/amzn1.account.AHPKAED4PMCBF6WVINJV4QMMTABA,Five Stars,/gp/customer-reviews/R1F1QLEKDHJDCY?ASIN=B01LZKSVRB,Great stuff
Dhritiman D.,/gp/profile/amzn1.account.AG6MD65VSNIFZFICURNPIAMJRGOA,Nice product.,/gp/customer-reviews/R1KPUWRUWMUSV6?ASIN=B01LZKSVRB,It's a emotion. Nice product..
Deepak Kumar,/gp/profile/amzn1.account.AGN6XX4XWCBZJSZNMIX2IWJF4M3Q,Five Stars,/gp/customer-reviews/RI47HBOOHQ5MY?ASIN=B01LZKSVRB,Excellent
Shatrughan singh,/gp/profile/amzn1.account.AEM2BM4PLQHV5PQG3QWMJEU7BLZQ,I hv  received  bill wt fadded latters ..i want new bill on my e mail shatru100@yahoo.com  order no40745935571720359  dt 15 oc,/gp/customer-reviews/R1N2F2CPI302LP?ASIN=B01LZKSVRB,Ok
Amazon Customer,/gp/profile/amzn1.account.AFOICNFMYBR4GVHTIJPH64LXW2WA,Iphone 7,/gp/customer-reviews/R27Y1UNHCUUIPG?ASIN=B01LZKSVRB,Gud one
Naveeda,/gp/profile/amzn1.account.AEUGKMW64GQ7HENJZHEZ2JHM3XHQ,Five Stars,/gp/customer-reviews/R26GXKMGE3FYC?ASIN=B01LZKSVRB,Ist very good
Amazon Customer,/gp/profile/amzn1.account.AH27F6Y5NVFGJKPJBZEVXNBUBM6Q,Service & Quality,/gp/customer-reviews/R3SQIV9ZDNXG73?ASIN=B01LZKSVRB,Excellent
kushagra malhotra,/gp/profile/amzn1.account.AHBUAGA62DZTOSN3Y43F633RDN4Q,Five Stars,/gp/customer-reviews/RYSI8Y1T8L27S?ASIN=B01LZKSVRB,Very nice
Anshul Upadhyay,/gp/profile/amzn1.account.AGFLR5J6N7AKKSMBMXM4VUUCYLZQ,Five Stars,/gp/customer-reviews/R3CHGUMG39TPCO?ASIN=B01LZKSVRB,Best phone..
Abhik Guha,/gp/profile/amzn1.account.AE76OR2DUFZXPPYU6T3FSYQNLPGA,Phone hanging,/gp/customer-reviews/R2XT7HIU9GS64H?ASIN=B01LZKSVRB,Phone is hanging
sanket,/gp/profile/amzn1.account.AH2J4XJDKROJSBE5EDKFC2I6H2MQ,Five Stars,/gp/customer-reviews/RKI0CYW7FDNJI?ASIN=B01LZKSVRB,Worth it
Vikas shah,/gp/profile/amzn1.account.AF2QWCG6N3QTYOABZUADAE5SY2IA,Four Stars,/gp/customer-reviews/R1U8PBQMAE9SY9?ASIN=B01LZKSVRB,Yet goodone
Vijay Sharma,/gp/profile/amzn1.account.AHWQ76RDQJT4R3RAXGHKLIMNMKMA,Five Stars,/gp/customer-reviews/R3C1KGZ11AV34U?ASIN=B01LZKSVRB,Good product
Kamalesh Singh Rawat,/gp/profile/amzn1.account.AFPVQ5KX62OMG5IHYXYFHO35OOZA,Five Stars,/gp/customer-reviews/R1I8H0YZ5Y7P19?ASIN=B01LZKSVRB,Just awesome.loving it
Arnab Chowdhury,/gp/profile/amzn1.account.AFZ5P4JJTFYLTWDSJAK2IJCXXU2Q,An excellent performing phone !!,/gp/customer-reviews/R2GGB06B6GP9Y1?ASIN=B01LZKSVRB,It's been a week I'm using this phone and till now I'm really happy with the performance. I had been using the OnePlus One before and I'm extremely with that phone too. So without wasting any further time let me note down what I feel about the iPhone 7.
belheHbL,/gp/profile/amzn1.account.AHBV6HVQKFEIAKW3PGJGWNUVS6EQ,Five Stars,/gp/customer-reviews/R311P2SZBYUB9K?ASIN=B01LZKSVRB,good phone
Yogesh,/gp/profile/amzn1.account.AHXGJWN5XAU54543SH3JO37RZJJQ,Five Stars,/gp/customer-reviews/R3HJS15S6JFYR1?ASIN=B01LZKSVRB,Excellent
Amazon Customer,/gp/profile/amzn1.account.AE2KURW6YDQSBSGGWPYQPWKQ2WLA,Five Stars,/gp/customer-reviews/R26UTYGKZDR3NZ?ASIN=B01LZKSVRB,Superb
Amazon Customer,/gp/profile/amzn1.account.AFX6PQXIU47HXXWGNRWQ6GASW5UQ,Invoice,/gp/customer-reviews/R3CBLPYP0DLV1L?ASIN=B01LZKSVRB,Unable to download invoice
s sunderraj,/gp/profile/amzn1.account.AFHW3CBGNFVO6XVXLEZQXMETKJ7A,Five Stars,/gp/customer-reviews/R10JGQUXWIO23K?ASIN=B01LZKSVRB,It is cool
Amazon Customer,/gp/profile/amzn1.account.AFZTUNI3WUIB7D375OOOFX736QBA,Fabulous one,/gp/customer-reviews/R244QQISD1MKA2?ASIN=B01LZKSVRB,Just by it
Amazon Customer,/gp/profile/amzn1.account.AGIZZDLPUV5OIBKGKE57L6J6I5RA,Five Stars,/gp/customer-reviews/ROGW2QP5HOBBU?ASIN=B01LZKSVRB,It’s really amazing
Amazon Customer,/gp/profile/amzn1.account.AFCQM74GC4FDEZDYWYMCOKIBZSGQ,Smart phone,/gp/customer-reviews/R346OZPP3N9E3P?ASIN=B01LZKSVRB,Super👍
Shekhar Gore,/gp/profile/amzn1.account.AFDNPUO2MFGKEIJFQIZIEVZU4UDQ,Five Stars,/gp/customer-reviews/R12TFJHZU81FA7?ASIN=B01LZKSVRB,Great Phone
Kamal,/gp/profile/amzn1.account.AEZ4CY5CVEJ6LSXZT4CO3XI4CX3A,Five Stars,/gp/customer-reviews/RW7CVNOFE0G86?ASIN=B01LZKSVRB,Great
Harsh,/gp/profile/amzn1.account.AE3326OYKXYPRVX4O6MWMDFNNN7A,iPhone 7,/gp/customer-reviews/R1GWJ2GXQG0DO3?ASIN=B01LZKSVRB,Great
Amazon Customer,/gp/profile/amzn1.account.AFMPMZ47CYUD7WLHKJXK7PWA6XIQ,Five Stars,/gp/customer-reviews/R2AX8Y9DZHI27Y?ASIN=B01LZKSVRB,Best choice
ANIMESH BISWAS,/gp/profile/amzn1.account.AGPIKMRNX4IYFX6ROMFAHHIX3FXA,very good,/gp/customer-reviews/R2QXEOOT2UY0AI?ASIN=B01LZKSVRB,Nice
mohammedshabeerb,/gp/profile/amzn1.account.AHKUGY2SH2C3A3EODGO7LRRJLBSQ,Awsm product,/gp/customer-reviews/R2LPLX5DU3S4TV?ASIN=B01LZKSVRB,Happyyyyyy
Adil,/gp/profile/amzn1.account.AGAWSWBPO3ETKCYR42RNCIWITN5A,Nice,/gp/customer-reviews/R2K29V4B4K3GWW?ASIN=B01LZKSVRB,Nice
Ankit,/gp/profile/amzn1.account.AG5NV7KE45AVPDADGUHNW7V476EQ,Five Stars,/gp/customer-reviews/R3V2XJZKSOUIO3?ASIN=B01LZKSVRB,Love apple7
Amazon Customer,/gp/profile/amzn1.account.AGFIHK7IMR4MF7AIMGONN2CABVIA,Good,/gp/customer-reviews/R1PHI6JIPDW7HX?ASIN=B01LZKSVRB,having a good experience
Girija S,/gp/profile/amzn1.account.AHFECUMO6VYAYHB65SHOY4W7XVVA,Four Stars,/gp/customer-reviews/RM5K48FQ9ROYJ?ASIN=B01LZKSVRB,Good
chetan chauhan,/gp/profile/amzn1.account.AFURTGTSZICMDHTTJ3DERVHXLE2Q,One Star,/gp/customer-reviews/R24HKXVGLGF1FI?ASIN=B01LZKSVRB,Very bad untrustable app
AMAR NATH,/gp/profile/amzn1.account.AEA4R26J26FESRSL2PZG7QJ72W4Q,Five Stars,/gp/customer-reviews/R20XM7CE9W2YYZ?ASIN=B01LZKSVRB,GOOD PRICE
Mmuskaan,/gp/profile/amzn1.account.AEGT2E5JGAJB3YUPLEOVSHAOIWMA,Four Stars,/gp/customer-reviews/R1M3ZFG7ZBEHJP?ASIN=B01LZKSVRB,GOOD QUALITY  OF PRODUCT
Amazon Customer,/gp/profile/amzn1.account.AGKZN2FOM3EDTWBPH2KOO23YICVA,Five Stars,/gp/customer-reviews/R26QI3S1YV72YJ?ASIN=B01LZKSVRB,Yes its amazing
Rahul,/gp/profile/amzn1.account.AGI2PEEY36CQIT66FVUIVKWYTCAQ,Not bad experience,/gp/customer-reviews/R3HCENT60Z27RT?ASIN=B01LZKSVRB,Not bad
Unnati Himmatsinh Darbar,/gp/profile/amzn1.account.AFFGWHSIODWIML35SUMDK55ISZEA,Five Stars,/gp/customer-reviews/ROPSK43P6O3AT?ASIN=B01LZKSVRB,Awesome
Gaurav,/gp/profile/amzn1.account.AG3GT3C5FZBY7D6JNTFE4KW6FRYQ,Four Stars,/gp/customer-reviews/R3T126VFST3YJ4?ASIN=B01LZKSVRB,Good Product
Naveen rathi,/gp/profile/amzn1.account.AEU44SJCTF6IXQLZ6FHMJTHYYI2A,Five Stars,/gp/customer-reviews/R19IFP0K9B2JQT?ASIN=B01LZKSVRB,Awsm
Pratap,/gp/profile/amzn1.account.AHTBDKJOBQ37K7BGB2J5KMEQCYOQ,One Star,/gp/customer-reviews/R3R5K87PLMB2NZ?ASIN=B01LZKSVRB,defective product
Vedant,/gp/profile/amzn1.account.AEGDDRKHMVOHPGGKM522DI6HLZKQ,loved it,/gp/customer-reviews/R26L48U49ZT17P?ASIN=B01LZKSVRB,Nice job
Amazon Customer,/gp/profile/amzn1.account.AHBHSAOLR5OMTZR5NWLUC3Z3ISSA,Five Stars,/gp/customer-reviews/R2R1FYP93FFG8R?ASIN=B01LZKSVRB,Nice
Vijaykumar Angadi,/gp/profile/amzn1.account.AES7LHSDBPQY4OYKMLHZBAMT7ZEQ,Five Stars,/gp/customer-reviews/R1NCSHD4M8I8U8?ASIN=B01LZKSVRB,Too good
V Vijay kumar,/gp/profile/amzn1.account.AHXPPSDEEOYB6BH2YFTQUUXHPARA,Four Stars,/gp/customer-reviews/R158V8AAH02XPX?ASIN=B01LZKSVRB,Good awesome mobile
Amazon Customer,/gp/profile/amzn1.account.AFKPGBYJTVFYN6S2473LOZAAN5KQ,Five Stars,/gp/customer-reviews/R3KVCOQ48LEAHP?ASIN=B01LZKSVRB,Awesome phone
Priyabrata Das,/gp/profile/amzn1.account.AHXV7VD4FRPJQEHFS63JNDY55R6Q,Five Stars,/gp/customer-reviews/R2ATCF04N4NOBU?ASIN=B01LZKSVRB,Simply fantastic
nitish,/gp/profile/amzn1.account.AEWVFNCWHP42CHUKTIBWXFXXEHCA,Five Stars,/gp/customer-reviews/R9ULHNYZW8X82?ASIN=B01LZKSVRB,5+ *😍
phanindra vs,/gp/profile/amzn1.account.AHF4NAU34Y57DTR2SPHEXJ6YEFVA,Five Stars,/gp/customer-reviews/R1YEO8ABAG4NVP?ASIN=B01LZKSVRB,Simply amazing!!!! Loved it😍
Gourav,/gp/profile/amzn1.account.AETO7ACUEOSPNLPTPD7W4HUMHSBA,Three Stars,/gp/customer-reviews/R3LHHJTF51ODU5?ASIN=B01LZKSVRB,Good
Amazon Customer,/gp/profile/amzn1.account.AGAYJ7VVDLBA3Q6VY5JDJDPGSDOA,Five Stars,/gp/customer-reviews/R2FX7I4VYBCNK4?ASIN=B01LZKSVRB,👌👌👍
sahil,/gp/profile/amzn1.account.AGQGY32O2JGZ6ACL3E7XZZ5ACXRQ,Five Stars,/gp/customer-reviews/R3P26J0N2XTCPG?ASIN=B01LZKSVRB,Very good phone
Amazon Customer,/gp/profile/amzn1.account.AG7ETAE7TXVWADPNNTUM7VW3TIWA,Awesome product from Apple,/gp/customer-reviews/R26SZGA4GVD1OE?ASIN=B01LZKSVRB,Awesome product. Loving it
Ajith M,/gp/profile/amzn1.account.AFHYXVBJ74BUTAJFZECXIGB4G3VQ,Four Stars,/gp/customer-reviews/R2T1S930MXJACP?ASIN=B01LZKSVRB,Good....
Saurabh verma,/gp/profile/amzn1.account.AEYYTFWZYR4FXSCYLB4B2GLHZJAA,Five Stars,/gp/customer-reviews/R1YT6FIFCITSSO?ASIN=B01LZKSVRB,Awesome product
Amazon Customer,/gp/profile/amzn1.account.AGFELSOMGJFP67LPATRMYWGNYMGQ,Five Stars,/gp/customer-reviews/R3RSKCON32NI39?ASIN=B01LZKSVRB,Very good
nitin gupta,/gp/profile/amzn1.account.AEXEYPEQLAPUT7V7V4BQEDD74DUQ,Five Stars,/gp/customer-reviews/R3RP2WCE460L8P?ASIN=B01LZKSVRB,Very good phone
Amazon Customer,/gp/profile/amzn1.account.AGS6LFNHVGLE32EPR6PBMPGGINIQ,Four Stars,/gp/customer-reviews/R236R7OTJYLVZW?ASIN=B01LZKSVRB,Nice one
Mukund,/gp/profile/amzn1.account.AEIQZ6WP5TXMGSBVL2PSJ3ZKOYBA,Five Stars,/gp/customer-reviews/R3UFWHWBZ9EV8T?ASIN=B01LZKSVRB,Awesome
Amazon Customer,/gp/profile/amzn1.account.AG6YSV345F4II5N5ZONWOI3JQGXA,Five Stars,/gp/customer-reviews/RST6MXEUJ0YIJ?ASIN=B01LZKSVRB,Very good
Nitish Bhardwaj,/gp/profile/amzn1.account.AERABQ7U4L4ATSBEWPGWE5F5WINQ,Four Stars,/gp/customer-reviews/RWP5GXOWETKAI?ASIN=B01LZKSVRB,Awesome
sagar,/gp/profile/amzn1.account.AH33KQLBZESAA32ZOQ6QTVWJVQZA,Nice,/gp/customer-reviews/R51YVIAY91VBO?ASIN=B01LZKSVRB,Nice
Digvijay,/gp/profile/amzn1.account.AHJ4LWP2AHZXODHGPDW4RAM7IH4A,Five Stars,/gp/customer-reviews/R2XC5VQSRQY0GI?ASIN=B01LZKSVRB,Awsome
Dhaval R.,/gp/profile/amzn1.account.AFF62J2EKXQ3RJ2ULG6AVQYKMORA,Five Stars,/gp/customer-reviews/RWOQV1PPFK6RA?ASIN=B01LZKSVRB,Its a excellent
RD,/gp/profile/amzn1.account.AE3HQIAWNOE64X3PR6CQ2KOE7C4Q,Four Stars,/gp/customer-reviews/RPIUWB0MTAL3U?ASIN=B01LZKSVRB,Great job
Ningthoujam Chandrakumar Meitei,/gp/profile/amzn1.account.AG7WXESELHJVLLJPYH6DNUEJIE7A,Four Stars,/gp/customer-reviews/R3GT2SPAZ1SRNV?ASIN=B01LZKSVRB,Its good
Amazon Customer,/gp/profile/amzn1.account.AHUS6YQOUQQPZNHIGVEPIYU3WZTA,Five Stars,/gp/customer-reviews/R2YD2H1J9V2J9W?ASIN=B01LZKSVRB,Good
farooki Salman ,/gp/profile/amzn1.account.AFCTAYTITGVEIXC3NZIWV55REZYQ,Five Stars,/gp/customer-reviews/R1KIAD0C7BSGZE?ASIN=B01LZKSVRB,amazing phone
aanchal,/gp/profile/amzn1.account.AEM6PFGE4AZJJJXAEJFSQLS4R6KQ,Five Stars,/gp/customer-reviews/RCCYY1RBJ6045?ASIN=B01LZKSVRB,just beautiful
Rohit Dixit,/gp/profile/amzn1.account.AGLMWAYDMJAR67UDGAWZ3T2E3D3A,perfect phone for anyone.,/gp/customer-reviews/R1ZWZXXDBF85XE?ASIN=B01LZKSVRB,perfect phone for anyone.
avijit,/gp/profile/amzn1.account.AGGXRBTK67JM2YTUGRBL7C7JR4PA,Four Stars,/gp/customer-reviews/R2FNF56O7KHROD?ASIN=B01LZKSVRB,Nice product
vaibhav,/gp/profile/amzn1.account.AFDV6ODW3P4XYXTO3KNHAVVYCZ4Q,Four Stars,/gp/customer-reviews/ROFS0UL2PL2MI?ASIN=B01LZKSVRB,NICE
Kumud Rai,/gp/profile/amzn1.account.AFHNI4FX2PY45OEAJSHJABYRGAIQ,Five Stars,/gp/customer-reviews/R3PRAX1QC7SZ4F?ASIN=B01LZKSVRB,Excellent experience!
vikrant,/gp/profile/amzn1.account.AFPRGX6PNII6SGYJMBVPI5PX66YQ,Four Stars,/gp/customer-reviews/RB8WWSY1HKFB9?ASIN=B01LZKSVRB,Good
Karandeep Singh,/gp/profile/amzn1.account.AE7QGA225SBUMBNUZ45NXN7USTDA,Five Stars,/gp/customer-reviews/R24FKSCZ6ODOGP?ASIN=B01LZKSVRB,Superb 😊
Rakhy,/gp/profile/amzn1.account.AEDA5ZHJ6T2MDA5OTNSXET3PNJ4Q,Five Stars,/gp/customer-reviews/R1IIDJXQGPEG0G?ASIN=B01LZKSVRB,Nice
Keshav,/gp/profile/amzn1.account.AHODQ4UEEI36K5CWAGHIENCTV2SQ,Five Stars,/gp/customer-reviews/RYV4MZN0EAKE6?ASIN=B01LZKSVRB,Great
Pooja Kommineni,/gp/profile/amzn1.account.AFUCDUEIGZBI6YXSFJIZUY4QWATA,Five Stars,/gp/customer-reviews/R21PR0TUZZ975G?ASIN=B01LZKSVRB,Nice
Vikas,/gp/profile/amzn1.account.AEILNJYO2OIUFM2K2H7COFD6YEUQ,Five Stars,/gp/customer-reviews/R6XT0AX15Z39H?ASIN=B01LZKSVRB,Good
Priyanka G.,/gp/profile/amzn1.account.AEWAE54IOHCJ7JM5HGOT4R53V4MQ,Product not working,/gp/customer-reviews/RHKT06MWQBXF1?ASIN=B01LZKSVRB,Product not working. Carrier not getting detected at all. Please look into it.
Varun Thonse Rao,/gp/profile/amzn1.account.AG2VTBLXI24H5EDJGM4RR5JQJPAA,It seems to be working fine only with earphone,/gp/customer-reviews/R23O6T5RBW7VW9?ASIN=B01LZKSVRB,"Its unfortunate that item received within a week turned out to be defective where other party ""simply cant"" hear my voice. It seems to be working fine only with earphone. Resetting the phone by wiping out the data did not help. Issue seems to be consistent across multiple service providers SIM."
Vijay Shinde-Amazon Customer,/gp/profile/amzn1.account.AH67XUVNUWD3FFTMSE73PSJ2PDUA,"Amazon service good, product faulty though..",/gp/customer-reviews/RPWYHB5MYTD9D?ASIN=B01LZKSVRB,"Delivery was on time, product is legit with a proper Indian warranty as well."
Amazon Customer,/gp/profile/amzn1.account.AEVUUYWRZ5HE6P23LW7ITQORF26Q,Best smartphone you ever desired,/gp/customer-reviews/R23CINUZ9D6QUQ?ASIN=B01LZKSVRB,Best phone i ever bought
Nishchay Munshi,/gp/profile/amzn1.account.AGTUA24ER7LW6G3HPQLNIO3SRS3A,Honest Review - 1 year of Use,/gp/customer-reviews/R1QBV76NESFS25?ASIN=B01LZKSVRB,"Firstly, let me clarify.. I do not belong to Apple Die hard fans and followers' club."
pabitra padhy,/gp/profile/amzn1.account.AGUIKBSGZUXESCWY5N47WW6EBYMA,Excellent and Genuine product delivered on time.,/gp/customer-reviews/RN11RTSTSF726?ASIN=B01LZKSVRB,I know I would buy only from Cloudtail or Rocket Kommerce LLP.
Anup Singh,/gp/profile/amzn1.account.AEN4F6CCCGDKG5UGVNHXRN5AILWA,"... days after my shopping the prices has fallen down Like anything, I feel not good",/gp/customer-reviews/R5CC4I90ZF11I?ASIN=B01LZKSVRB,"Product meet my expectation but when I saw within 2 days after my shopping the prices has fallen down Like anything, I feel not good. Price of my product reduces from Rs. 46900 to Rs. 40000. I have loses nearly Rs. 6000/-."
Amazo1,/gp/profile/amzn1.account.AGEMWMLDJXL6SNSNHS7CCSLBADQA,Iphone 7 gold (128gb) AWESOME!!,/gp/customer-reviews/R3KO0JMTV921VB?ASIN=B01LZKSVRB,After a lot of research and study finally i decided to buy iphone 7 gold 128gb. It cost on 49999/- on 26/10/17.
Bombay Reviewer,/gp/profile/amzn1.account.AHZELGL7XUZBHP2F7AZNGVPRFFVQ,Got the best deal :),/gp/customer-reviews/R3IQR4YYXZP6SB?ASIN=B01LZKSVRB,Bought this recently during the great Indian sale for 38000Rs (offer price 39999Rs minus 1500Rs on HDFC credit card minus 500 Rs ( got cash back)for adding 5000 Rs in my amazon pay balance account ).
Samrudh,/gp/profile/amzn1.account.AFS4AEWOXVJBDNDIBXVP3FNPT7XQ,Apple iPhone 7 Review - Black Beauty !!,/gp/customer-reviews/R96JV7XL8E25C?ASIN=B01LZKSVRB,"Overview - On the outside, the new iPhone looks basically the same as the iPhone 6/6s. They are now water resistant, which is nice, although they’re not fully waterproof, keep them submerged in a meter of water for more than 30 minutes and things might not go your way."
pankaj,/gp/profile/amzn1.account.AEMVOGJ6XIM2AHO2PF6MD6E3U7HA,One Star,/gp/customer-reviews/R3HKLFQCS0QN6G?ASIN=B01LZKSVRB,Quality of phn is vry bad phn get hanged so many times in a day I formatted or reset my phn 3 to 4 times still facing the same problem so change my phn
Moumita Paul,/gp/profile/amzn1.account.AEQWXOPHW7N3RN7F7FABZD6UMFCA,"Really good phone, but expensive",/gp/customer-reviews/R3LU9LAD90WTE0?ASIN=B01LZKSVRB,"Using it for a week, loving it so far. I usually stretch any phone's performance by playing heavy duty games, installing lots of apps and frequently app switching. The phone is keeping up well so far. After switching from android, it takes some time to get used to it. But the phone's performance and camera quality are superb. Battery life lasts longer than my nexus 5x. I was sceptical about the 2GB ram but it hasn't disappointed me so far. Pretty happy about it!"
Rajkumar Chandran,/gp/profile/amzn1.account.AESRLWAARMSDE7L6HXP4UPIQ2OQA,Glad to have bought the iphone on Amazon,/gp/customer-reviews/R24HVD4NAIM8SV?ASIN=B01LZKSVRB,Excellent phone. Light weight and classy. I was only worried about a refurbished iphone being sold as new. But the phone was new and am very  happy about it. It arrived early too. Worth buying it during the shopping festival.
$hree,/gp/profile/amzn1.account.AGYWUYDOZHYRRTQPQQKHXMCNV5OQ,An incredible machine !!!,/gp/customer-reviews/RT6FFQ7R6M8ET?ASIN=B01LZKSVRB,"First, I was very much skeptical to order an iPhone over the internet, be is amazon or flipkart, I still feel its the luck factor when you still get your costly devices in hand one piece as they should be; given the terrified instances we have seen with many retailers. I understand there's little control over these things, even from amazon's perspective (which they are doing a splendid job), I feel the onus completely lies on the retailer."
manish,/gp/profile/amzn1.account.AEP6YFNIBAPLS55QIBGQ44E27X4Q,i love it.,/gp/customer-reviews/R1O7U6KWH7WUCE?ASIN=B01LZKSVRB,"it is been 10 moths now, i'm still in love with my I phone7. never went slow, best picture taken, best ever display... dont think much.. if yo decided for i Phone buy it now :)."
Amazon Customer,/gp/profile/amzn1.account.AHP5IDQOOATMN4GBPBSEIZUEZSRQ,Poor delivery and unwarranted product,/gp/customer-reviews/R1Z39SDBC7A5XB?ASIN=B01LZKSVRB,"Belated delivery and phone is dead now . Within a one month , how can an apple iPhone can be dead without any physical damage ... it is jolting ..."
Aniruddh,/gp/profile/amzn1.account.AGP2REFVOVYXPJEHZON7JPIVCF5Q,Satisfied with the product,/gp/customer-reviews/RFKQVTQJEZZVZ?ASIN=B01LZKSVRB, Totally genuine product
Darshan,/gp/profile/amzn1.account.AGCICHTJ2FSS6BNPSRPUBKXG6H6A,... switched from android to IOS and I am totally happy over my decision Performance is super smooth Camera is ...,/gp/customer-reviews/R3C46EFJ47CHKS?ASIN=B01LZKSVRB,I switched from android to IOS and I am totally happy over my decision
Rajireddy.N,/gp/profile/amzn1.account.AEDZZKJUWQQB55AX5TLJLCAR2CDQ,it's heaven using 7.,/gp/customer-reviews/ROVS7P1EV7CVC?ASIN=B01LZKSVRB,"waited for 8 months to give it a review coz i thought if it gets slow after a while.no lags at all with 30+apps and games(default apps excluded) running in it till date and it's freaking fast(mind it,a full time gamer saying this).mine is the jetblack varient and it's butter smooth&glossy to the perfection.performance completely matches it's look.no heating issues over these past 8 months.crisper sound with sterio speakers and sharper display.battery that lasts 8 heavy usage hours on 4G.camera is super cool.5/5 in all aspects."
JALDEEP,/gp/profile/amzn1.account.AEWZBZCONLZIWOR2RZ5KS2F3XP2A,Apple Tasted OK,/gp/customer-reviews/R3S78PVLYE4N9J?ASIN=B01LZKSVRB,The Good:
